参控股名称;股票代码;报告期;持股比例(%)
江阴市中南重工高压管件研究所有限公司;-;2017-06-30;100.00
江阴六昌金属材料有限公司;-;2017-06-30;100.00
江阴中南重工有限公司;-;2017-06-30;100.00
大唐辉煌传媒有限公司;-;2017-06-30;100.00
上海千易志诚文化传媒有限公司;-;2017-06-30;100.00
江阴中南红影视文化产品开发有限公司;-;2017-06-30;100.00
江阴中南教育投资有限公司;-;2017-06-30;100.00
江阴中南红股权投资管理有限公司;-;2017-06-30;100.00
深圳市值尚互动科技有限公司;-;2017-06-30;100.00
北京新华先锋文化传媒有限公司;-;2017-06-30;100.00
江苏中南艺术研究院有限公司;-;2017-06-30;100.00
江苏中南动漫科技有限公司;-;2017-06-30;100.00
上海极光网络科技有限公司;-;2017-06-30;100.00
江苏中南音乐有限公司;-;2017-06-30;85.00
江阴中南重工装备有限公司;-;2017-06-30;75.00
江苏中南影业有限公司;-;2017-06-30;54.00
江阴中南文化产业股权投资合伙企业(有限合伙);-;2017-06-30;40.00
江阴中南文化产业股权投资管理有限公司;-;2017-06-30;30.00
江阴中南地锚智能科技有限公司;-;2017-06-30;20.00
佰安影业(上海)有限公司;-;2017-06-30;14.72
北京卓然影业有限公司;-;2018-04-03;4.29
上海芒果互娱科技有限公司;-;2018-05-04;3.33
