参控股名称;股票代码;报告期;持股比例(%)
云南宣威磷电有限责任公司;-;2017-12-31;100.00
会泽恒威矿业有限公司;-;2017-12-31;100.00
宣威市荣昌煤磷有限公司;-;2017-12-31;100.00
宣威市磷电新型建材有限公司;-;2017-12-31;100.00
江阴澄星大厦酒店餐饮管理有限公司;-;2017-12-31;100.00
江阴澄星日化有限公司;-;2017-12-31;100.00
江苏兴霞物流配送有限公司;-;2017-12-31;100.00
广西钦州澄星化工科技有限公司;-;2015-12-31;92.80
上海澄星磷化工有限公司;-;2017-12-31;90.00
绵阳澄泓微电子材料有限公司;-;2017-12-31;90.00
江阴澄星国际贸易有限公司;-;2017-12-31;80.00
会泽龙威矿业有限公司;-;2017-12-31;76.00
沾益县恒威矿业有限公司;-;2017-12-31;70.00
江阴澄泓化工科技有限公司;-;2017-12-31;70.00
无锡澄泓微电子材料有限公司;-;2017-12-31;61.00
云南弥勒市磷电化工有限责任公司;-;2017-12-31;55.00
宣威市澄安新型环保建材有限公司;-;2017-12-31;51.00
宣威市澄安商品混凝土有限公司;-;2017-12-31;51.00
