参控股名称;股票代码;报告期;持股比例(%)
南京高科园林工程有限公司;-;2017-12-31;100.00
南京高科新创投资有限公司;-;2017-12-31;100.00
南京高科建设发展有限公司;-;2017-12-31;100.00
南京高科水务有限公司;-;2017-12-31;100.00
南京臣功制药股份有限公司;833274.OC;2017-12-31;99.00
南京高科置业有限公司;-;2017-12-31;80.00
南京中钰高科一期健康产业股权投资合伙企业(有限合伙);-;2017-12-31;71.43
南京高科科技小额贷款有限公司;-;2017-12-31;70.00
南京高科新浚成长一期股权投资合伙企业(有限合伙);-;2017-12-31;69.65
南京华睿凯鼎投资中心(有限合伙);-;2017-12-31;52.63
南京新港科技创业投资有限公司;-;2017-12-31;49.18
南京栖霞建设仙林有限公司;-;2017-12-31;49.00
南京新港建设咨询服务有限公司;-;2017-12-31;40.00
南京高科新浚投资管理有限公司;-;2017-12-31;35.00
南京高科新浚股权投资合伙企业(有限合伙);-;2017-12-31;34.83
南京LG新港新技术有限公司;-;2017-12-31;25.00
鑫元基金管理有限公司;-;2017-12-31;20.00
南京栖霞建设股份有限公司;600533.SH;2018-03-31;12.20
南京银行股份有限公司;601009.SH;2018-03-31;9.43
厦门钨业股份有限公司;600549.SH;2018-03-31;1.79
