参控股名称;股票代码;报告期;持股比例(%)
西安久其软件有限公司;-;2017-12-31;100.00
上海久其软件有限公司;-;2017-12-31;100.00
成都久其软件有限公司;-;2017-12-31;100.00
新疆久其科技有限公司;-;2017-12-31;100.00
重庆久其软件有限公司;-;2017-12-31;100.00
海南久其云计算科技有限公司;-;2017-12-31;100.00
北京亿起联科技有限公司;-;2017-12-31;100.00
北京华夏电通科技有限公司;-;2017-12-31;100.00
深圳市久金保商业保理有限公司;-;2017-12-31;100.00
北京瑞意恒动科技有限公司;-;2017-12-31;100.00
海南久其互联网产业研究院有限公司;-;2017-12-31;100.00
久其数字传播有限公司;-;2017-12-31;100.00
上海移通网络有限公司;-;2018-04-09;100.00
北京久其政务软件股份有限公司;-;2017-12-31;99.50
北京久其金建科技有限公司;-;2017-12-31;75.00
北京久其互联网金融信息服务有限公司;-;2017-12-31;70.00
广东久其软件有限公司;-;2017-12-31;66.70
北京久其智通数据科技有限公司;-;2017-12-31;51.00
北京久其龙信数据科技有限公司;-;2017-12-31;51.00
北京蜂语网络科技有限公司;-;2017-12-31;51.00
北京中民颐养科技服务有限公司;-;2017-12-31;51.00
深圳前海数聚成长投资中心(有限合伙);-;2017-12-31;50.00
北京信诺软通信息技术有限公司;-;2017-12-31;20.00
同望科技股份有限公司;430653.OC;2017-12-31;19.99
