参控股名称;股票代码;报告期;持股比例(%)
贵州燃气集团物资贸易有限公司;-;2017-12-31;100.00
贵州燃气热力设计有限责任公司;-;2017-12-31;100.00
贵州燃气(集团)鸿顺燃气设备销售有限公司;-;2017-12-31;100.00
贵阳鸿顺安装维修有限公司;-;2017-12-31;100.00
贵州鸿达立信计量检测有限公司;-;2017-12-31;100.00
贵州省天然气有限公司;-;2017-12-31;100.00
贵阳鸿源燃气建设发展有限公司;-;2017-12-31;100.00
贵州燃气(集团)遵义市播州区燃气有限公司;-;2017-12-31;100.00
贵州燃气(集团)仁怀市燃气有限责任公司;-;2017-12-31;100.00
贵州燃气集团安顺市燃气有限责任公司;-;2017-12-31;100.00
贵州燃气(集团)都匀市燃气有限责任公司;-;2017-12-31;100.00
贵州燃气集团毕节市燃气有限责任公司;-;2017-12-31;100.00
贵州燃气(集团)桐梓县燃气有限公司;-;2017-12-31;100.00
贵州安发工程检测有限公司;-;2017-12-31;100.00
贵州燃气(集团)修文县燃气有限公司;-;2017-12-31;100.00
贵州燃气(集团)贵定县燃气有限责任公司;-;2017-12-31;100.00
贵州燃气(集团)百里杜鹃燃气有限公司;-;2017-12-31;100.00
贵州燃气(集团)习水县燃气有限公司;-;2017-12-31;100.00
贵州燃气(集团)遵义市燃气有限公司;-;2017-12-31;92.12
贵州燃气(集团)贵安新区燃气有限公司;-;2017-12-31;80.00
贵州燃气(集团)惠水县燃气有限公司;-;2017-12-31;60.00
贵州燃气(集团)龙里县燃气有限公司;-;2017-12-31;60.00
贵州燃气集团古蔺华远燃气有限公司;-;2017-12-31;60.00
贵州燃气(集团)天然气支线管道有限公司;-;2017-12-31;51.00
贵州燃气(集团)六盘水燃气有限公司;-;2017-12-31;51.00
凯里市新能燃气有限公司;-;2017-12-31;50.00
贵州燃气(集团)习水县金桥燃气有限公司;-;2017-12-31;50.00
贵州华亨能源投资有限公司;-;2017-12-31;50.00
贵州合源油气有限责任公司;-;2017-12-31;42.00
中石油贵州天然气管网有限公司;-;2017-12-31;40.00
