参控股名称;股票代码;报告期;持股比例(%)
深汕特别合作区捷德丰科技有限公司;-;2017-12-31;100.00
深圳市虹彩新材料科技有限公司;-;2017-12-31;100.00
彩虹股份(香港)有限公司;-;2017-12-31;100.00
深圳市永晟新能源有限公司;-;2017-12-31;100.00
合肥晟日太阳能发电有限公司;-;2017-03-25;100.00
惠州市虹彩新材料科技有限公司;-;2016-06-13;100.00
深圳市兆中海智慧停车充电投资有限公司;-;2017-12-31;82.00
深圳市格瑞卫康环保科技有限公司;-;2016-09-19;73.33
河北兆腾气雾剂科技有限公司;-;2017-12-31;60.00
深圳市兆威新能源科技有限责任公司;-;2017-12-31;49.00
北京百能汇通科技股份有限公司;-;2017-12-31;46.44
深圳市新彩再生材料科技有限公司;-;2017-12-31;45.00
上海中锂实业有限公司;-;2017-12-31;20.00
深圳市中小微企业投资管理有限公司;664072.QHE;2017-12-31;17.39
青海锦泰钾肥有限公司;-;2018-01-17;16.67
