参控股名称;股票代码;报告期;持股比例(%)
江苏双环齿轮有限公司;-;2017-12-31;100.00
玉环县双环锻造有限公司;-;2017-12-31;100.00
杭州环都贸易有限公司;-;2017-12-31;100.00
双环传动(嘉兴)精密制造有限公司;-;2017-12-31;100.00
双环传动国际有限公司;-;2017-12-31;100.00
重庆神箭汽车传动件有限责任公司;-;2017-12-31;65.00
玉环市双环小额贷款有限公司;-;2017-12-31;30.00
重庆世玛德智能制造有限公司;-;2017-12-31;30.00
玉环县双环小额贷款有限公司;-;2015-12-31;30.00
