参控股名称;股票代码;报告期;持股比例(%)
杭州富生电器有限公司;-;2017-12-31;100.00
上海海立国际贸易有限公司;-;2017-12-31;100.00
上海海立集团资产管理有限公司;-;2017-12-31;100.00
上海海立睿能环境技术有限公司;-;2017-12-31;100.00
上海睿能环境技术有限公司;-;2015-12-31;100.00
杭州富生电器股份有限公司;-;2015-12-31;100.00
上海海立电器有限公司;-;2017-12-31;75.00
上海海立新能源技术有限公司;-;2017-12-31;75.00
上海日立电器有限公司;-;2015-12-31;75.00
上海海立特种制冷设备有限公司;-;2017-12-31;70.00
安徽海立精密铸造有限公司;-;2017-12-31;66.08
上海海立中野冷机有限公司;-;2017-12-31;43.00
日立海立汽车系统(上海)有限公司;-;2015-12-31;33.33
日立海立汽车部件(上海)有限公司;-;2015-12-31;33.33
南昌海立电器有限公司;-;2017-12-31;0.00
海立电器(印度)有限公司;-;2017-12-31;0.00
绵阳海立电器有限公司;-;2017-12-31;0.00
南昌海立冷暖技术有限公司;-;2017-12-31;0.00
海立高科技日本株式会社;-;2017-12-31;0.00
上海冷气机厂有限公司;-;2017-12-31;0.00
上海海立铸造有限公司;-;2017-12-31;0.00
杭州富生机电科技有限公司;-;2017-12-31;0.00
四川富生电器有限责任公司;-;2017-12-31;0.00
