参控股名称;股票代码;报告期;持股比例(%)
上海融乾实业有限公司;-;2017-06-30;100.00
淮安盛德投资有限公司;-;2017-06-30;100.00
淮安鼎立白马湖置业有限公司;-;2017-06-30;100.00
鼎立置业(淮安)有限公司;-;2017-06-30;100.00
郴州丰越环保科技有限公司;-;2017-06-30;100.00
洛阳彤鼎精密机械有限公司;-;2017-06-30;100.00
洛阳鹏起实业有限公司;-;2017-06-30;100.00
上海胶带投资管理有限公司;-;2016-11-04;100.00
广西鼎立稀土新材料科技有限公司;-;2016-11-04;100.00
上海鼎立有色金属材料有限公司;-;2015-12-31;100.00
上海胶带淮安实业有限公司;-;2015-12-31;100.00
上海冠成橡胶制品有限公司;-;2015-12-31;100.00
鼎立置业(上海)有限公司;-;2015-12-31;100.00
上海鼎立胶带橡胶销售有限公司;-;2015-12-31;100.00
北京融乾科技有限公司;-;2015-12-31;100.00
上海申一胶带厂有限公司;-;2015-12-31;100.00
淮安盛德置业有限公司;-;2015-12-31;100.00
上海胶带橡胶有限公司;-;2016-11-04;90.00
广西鼎立稀土新材料产业园管理有限公司;-;2016-11-04;65.00
洛阳乾中新材料科技有限公司;-;2017-06-30;60.00
成都宝通天宇电子科技有限公司;-;2017-06-30;51.00
江苏清拖农业装备有限公司;-;2016-11-04;51.00
山东中凯稀土材料有限公司;-;2016-11-04;45.00
浙江中电设备股份有限公司;-;2016-11-04;41.00
上海浦东新区长江鼎立小额贷款有限公司;-;2017-06-30;21.76
广西有色金属集团梧州稀土开发有限公司;-;2016-11-04;10.00
洛阳申坤商贸中心(有限合伙);-;2017-06-30;1.00
