参控股名称;股票代码;报告期;持股比例(%)
江西教材经营有限公司;-;2017-12-31;100.00
江西教育出版社有限责任公司;-;2017-12-31;100.00
江西科学技术出版社有限责任公司;-;2017-12-31;100.00
二十一世纪出版集团有限公司;-;2017-12-31;100.00
百花洲文艺出版社有限责任公司;-;2017-12-31;100.00
红星电子音像出版社有限责任公司;-;2017-12-31;100.00
江西美术出版社有限责任公司;-;2017-12-31;100.00
江西人民出版社有限责任公司;-;2017-12-31;100.00
江西新华发行集团有限公司;-;2017-12-31;100.00
江西新华印刷集团有限公司;-;2017-12-31;100.00
江西蓝海国际贸易有限公司;-;2017-12-31;100.00
江西中文传媒蓝海国际投资有限公司;-;2017-12-31;100.00
北京东方全景文化传媒有限公司;-;2017-12-31;100.00
江西省报刊传媒有限责任公司;-;2017-12-31;100.00
江西晨报经营有限责任公司;-;2017-12-31;100.00
江西中文传媒艺术品有限公司;-;2017-12-31;100.00
中文传媒资产经营有限公司;-;2017-12-31;100.00
江西新媒体出版有限公司;-;2017-12-31;100.00
江西中文传媒网络科技有限公司;-;2017-12-31;100.00
北京智明星通科技股份有限公司;872801.OC;2017-12-31;99.99
中国和平出版社有限责任公司;-;2017-12-31;70.00
杭州玄岩投资合伙企业(有限合伙);-;2017-12-31;70.00
江西中文传媒教辅经营有限公司;-;2017-12-31;60.00
江西教育印务实业有限公司;-;2017-12-31;50.00
北京麦克米伦世纪咨询服务有限公司;-;2017-12-31;50.00
立华新进印刷包装(遂宁)有限公司;-;2017-12-31;50.00
平潭国华天成投资合伙企业(有限合伙);-;2017-12-31;49.51
江西高校出版社有限责任公司;-;2017-12-31;49.00
兰溪上古投资合伙企业(有限合伙);-;2017-12-31;45.00
北京兴欣时代网络技术有限公司;-;2017-12-31;40.00
