参控股名称;股票代码;报告期;持股比例(%)
无锡栖霞建设有限公司;-;2017-12-31;100.00
江苏星连家电子商务有限公司;-;2017-12-31;100.00
无锡锡山栖霞建设有限公司;-;2017-12-31;100.00
南京卓辰投资有限公司;-;2017-12-31;100.00
南京迈燕房地产开发有限公司;-;2017-12-31;100.00
苏州卓辰置业有限公司;-;2017-12-31;100.00
海南卓辰置业有限公司;-;2017-12-31;100.00
南京东方房地产开发有限公司;-;2017-12-31;100.00
南京星客公寓管理有限公司;-;2018-04-03;100.00
南京市栖霞区汇锦农村小额贷款有限公司;-;2017-12-31;90.00
南京栖霞建设物业服务股份有限公司;871792.OC;2017-12-31;70.00
南京栖霞建设仙林有限公司;-;2017-12-31;51.00
苏州栖霞建设有限责任公司;-;2017-12-31;50.00
南京栖园幼儿园;-;2017-12-31;49.00
上海嘉实装饰有限公司;-;2017-12-31;40.00
南京中城栖霞资产管理有限公司;-;2017-12-31;38.43
棕榈生态城镇发展股份有限公司;002431.SZ;2018-03-31;6.79
上海中城联盟投资管理股份有限公司;833880.OC;2018-03-31;1.83
华远地产股份有限公司;600743.SH;2018-03-31;0.51
