参控股名称;股票代码;报告期;持股比例(%)
武汉唯拓光纤激光工程有限公司;-;2017-12-31;100.00
武汉金之运激光工程技术有限公司;-;2017-12-31;100.00
金运数字技术(武汉)有限公司;-;2017-12-31;100.00
高汇科技(香港)有限公司;-;2017-12-31;100.00
武汉金运互动传媒有限公司;-;2017-12-31;100.00
武汉金运激光产业发展有限公司;-;2017-12-31;100.00
诸暨金运激光绣花设备有限公司;-;2015-12-31;90.00
武汉赛凡精密科技有限公司;-;2015-12-31;90.00
上海金萃激光技术有限公司;-;2017-12-31;68.50
落地创意(武汉)科技有限公司;-;2015-12-31;60.00
武汉良拓工业设备有限公司;-;2015-12-31;60.00
东莞市金运汇研激光科技有限公司;-;2017-12-31;51.00
武汉斯利沃激光器技术有限公司;-;2017-12-31;51.00
辽宁金之运激光工程技术有限公司;-;2015-12-31;51.00
扬州市金运环宇激光设备有限公司;-;2015-12-31;51.00
武汉高投金运激光产业投资基金合伙企业(有限合伙);-;2017-12-31;50.50
新余云尚投资合伙企业(有限合伙);-;2017-12-31;43.05
苏州云联创业投资中心(有限合伙);-;2015-12-31;43.05
湖北高投金运激光产业投资管理有限公司;-;2017-12-31;40.00
