参控股名称;股票代码;报告期;持股比例(%)
四川双马宜宾水泥制造有限公司;-;2017-12-31;100.00
江油拉豪双马水泥有限公司;-;2017-12-31;100.00
成都和谐双马投资有限公司;-;2017-12-31;100.00
遵义三岔拉法基水泥有限公司;-;2017-12-31;100.00
成都和谐双马科技有限公司;-;2017-12-31;100.00
和谐锦城投资管理(成都)有限公司;-;2017-12-31;100.00
和谐锦兴投资管理(成都)有限公司;-;2017-12-31;100.00
和谐锦义投资管理(义乌)有限公司;-;2017-12-31;100.00
西藏锦旭创业投资管理有限公司;-;2017-12-31;100.00
西藏锦兴创业投资管理有限公司;-;2017-12-31;100.00
西藏锦合创业投资管理有限公司;-;2017-12-31;100.00
西藏锦澜创业投资管理有限公司;-;2017-12-31;100.00
西藏锦凌创业投资管理有限公司;-;2017-12-31;100.00
西藏锦仁创业投资管理有限公司;-;2017-12-31;100.00
西藏锦川创业投资管理有限公司;-;2017-12-31;100.00
遵义三岔拉法基瑞安水泥有限公司;-;2015-12-31;100.00
都江堰拉法基水泥有限公司;-;2017-12-31;75.00
北京国奥越野足球俱乐部有限公司;-;2017-12-31;46.40
河南省和谐锦豫产业投资基金(有限合伙);-;2017-12-31;12.02
义乌和谐锦弘股权投资合伙企业(有限合伙);-;2017-12-31;6.26
