参控股名称;股票代码;报告期;持股比例(%)
上海晨之科信息技术有限公司;-;2017-06-30;1,908.56
北京中文在线文化传媒有限公司;-;2017-06-30;100.00
广州市四月天信息科技有限公司;-;2017-06-30;100.00
杭州四月天网络科技有限公司;-;2017-06-30;100.00
杭州中文在线信息科技有限公司;-;2017-06-30;100.00
中文在线集团有限公司;-;2017-06-30;100.00
中文在线(天津)文化发展有限公司;-;2017-06-30;100.00
宁波梅山保税港区中昊嘉华股权投资合伙企业(有限合伙);-;2017-06-30;96.67
北京中文在线教育科技发展有限公司;-;2017-06-30;95.00
号百控股股份有限公司;600640.SH;2018-03-31;0.65
