参控股名称;股票代码;报告期;持股比例(%)
石家庄良村热电有限公司;-;2017-12-31;100.00
国家电投集团沧州新能源发电有限公司;-;2017-12-31;100.00
国家电投集团易县新能源发电有限公司;-;2017-12-31;100.00
武川县东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团平定东方新能源发电有限公司;-;2017-12-31;100.00
天津东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团北京东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团涞源东方新能源发电有限公司;-;2017-12-31;100.00
察哈尔右翼后旗东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团石家庄供热有限公司;-;2017-12-31;100.00
河北亮能售电有限公司;-;2017-12-31;100.00
黄骅市东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团灵丘东方新能源发电有限公司;-;2017-12-31;100.00
灵寿东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团盂县东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团大城县东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团唐山东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团阜城东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团青龙东方新能源发电有限公司;-;2017-12-31;100.00
国家电投集团丰宁东方新能源发电有限公司;-;2017-12-31;100.00
石家庄东方热电热力工程有限公司;-;2017-12-31;100.00
青岛东方新能源发电有限公司;-;2017-12-31;100.00
北京东方新能源发电有限公司;-;2015-12-31;100.00
涞源东方新能源发电有限公司;-;2015-12-31;100.00
中电投河北易县新能源发电有限公司;-;2015-12-31;100.00
横山东方新能源发电有限公司;-;2015-12-31;100.00
石家庄经济技术开发区东方热电有限公司;-;2017-12-31;82.00
山阴东方新能源发电有限公司;-;2017-12-31;65.00
国家电投集团清丰东方新能源发电有限公司;-;2017-12-31;51.00
国家电投集团和顺东方新能源发电有限公司;-;2017-12-31;49.00
