参控股名称;股票代码;报告期;持股比例(%)
北京丰尚佳诚科技发展有限公司;-;2017-06-30;100.00
北京华娱聚友兴业科技有限公司;-;2017-06-30;100.00
广州市好运通讯科技有限公司;-;2017-06-30;100.00
天津星娱科技有限公司;-;2017-06-30;100.00
天津掌趣投资管理有限公司;-;2017-06-30;100.00
南京触手文化发展有限公司;-;2017-06-30;100.00
天津泛游科技有限公司;-;2017-06-30;100.00
天津文渊科技有限公司;-;2017-06-30;100.00
北京华娱聚友科技发展有限公司;-;2017-06-30;100.00
北京聚游掌联科技有限公司;-;2017-06-30;100.00
北京九号科技发展有限公司;-;2017-06-30;100.00
指尖娱乐(香港)有限公司;-;2017-06-30;100.00
海南动网先锋网络科技有限公司;-;2017-06-30;100.00
北京玩蟹科技有限公司;-;2017-06-30;100.00
上游信息科技(上海)有限公司;-;2017-06-30;100.00
掌上趣游(香港)有限公司;-;2017-06-30;100.00
掌中新游(香港)有限公司;-;2017-06-30;100.00
(株)指尖娱乐股份有限公司;-;2017-06-30;100.00
泛游(香港)有限公司;-;2017-06-30;100.00
FunGame International Limited;-;2017-06-30;100.00
掌趣泛娱(天津)投资管理中心(有限合伙);-;2017-06-30;100.00
株式会社OURPALM GAMES;-;2017-06-30;100.00
Ourpalm Limited;-;2017-06-30;100.00
广州网创网络科技有限公司;-;2017-06-30;100.00
动网先锋(香港)有限公司;-;2017-06-30;100.00
海南火极网络科技有限公司;-;2017-06-30;100.00
海南动景创世网络科技有限公司;-;2017-06-30;100.00
北京富姆乐信息技术有限公司;-;2017-06-30;100.00
海南蚂蚁兄弟网络科技有限公司;-;2017-06-30;100.00
Playcrab Limited;-;2017-06-30;100.00
