参控股名称;股票代码;报告期;持股比例(%)
哈尔滨博实橡塑设备有限公司;-;2017-12-31;100.00
苏州工大博实医疗设备有限公司;-;2017-12-31;100.00
惠州博实自动化科技服务有限公司;-;2017-12-31;65.00
南京葛瑞新材料有限公司;-;2017-12-31;51.00
哈尔滨博奥环境技术有限公司;-;2017-12-31;51.00
东莞市睿德信股权投资管理有限公司;-;2017-12-31;43.00
哈尔滨博实三维科技有限责任公司;-;2017-12-31;35.00
黑龙江中实再生资源开发有限公司;-;2017-12-31;30.77
东莞市博实睿德信机器人股权投资中心(有限合伙);-;2017-12-31;30.00
哈尔滨工大博实环境工程有限责任公司;-;2017-12-31;30.00
青岛维实催化新材料科技有限责任公司;-;2017-12-31;25.00
上海博隆粉体工程有限公司;-;2015-12-31;24.62
哈尔滨工大金涛科技股份有限公司;-;2015-12-31;24.06
江苏瑞尔医疗科技有限公司;-;2015-12-31;21.18
哈尔滨思哲睿智能医疗设备有限公司;-;2017-12-31;16.54
