参控股名称;股票代码;报告期;持股比例(%)
上海汇众汽车制造有限公司;-;2017-12-31;100.00
上海拖拉机内燃机有限公司;-;2017-12-31;100.00
上海乾通汽车附件有限公司;-;2017-12-31;100.00
延锋汽车饰件系统有限公司;-;2017-12-31;100.00
上海中国弹簧制造有限公司;-;2017-12-31;100.00
上海圣德曼铸造有限公司;-;2017-12-31;100.00
华域汽车系统(上海)有限公司;-;2017-12-31;100.00
上海联谊汽车零部件有限公司;-;2017-12-31;100.00
上海幸福摩托车有限公司;-;2017-12-31;100.00
华域汽车电动系统有限公司;-;2017-12-31;82.10
上海赛科利汽车模具技术应用有限公司;-;2017-12-31;75.00
上海实业交通电器有限公司;-;2017-12-31;70.00
上海汽车制动系统有限公司;-;2017-12-31;51.00
上海纳铁福传动系统销售有限公司;-;2017-12-31;51.00
华域正大有限公司;-;2017-12-31;51.00
华域三电汽车空调有限公司;-;2017-12-31;48.00
亚普汽车部件股份有限公司;603013.SH;2018-04-16;33.90
兴业证券股份有限公司;601377.SH;2018-03-31;2.42
