参控股名称;股票代码;报告期;持股比例(%)
天津财富嘉绩投资合伙企业(有限合伙);-;2017-12-31;206.09
内江峨柴鸿翔机械有限公司;-;2017-12-31;100.00
内江金鸿曲轴有限公司;-;2017-12-31;100.00
