参控股名称;股票代码;报告期;持股比例(%)
北京烨兴钢制品有限公司;-;2017-12-31;100.00
森特(北京)国际建筑系统有限公司;-;2017-12-31;100.00
兰州士兴钢结构有限公司;-;2017-12-31;100.00
沈阳士兴钢结构有限公司;-;2017-12-31;100.00
温州森特环保科技有限公司;-;2017-12-31;100.00
森特股份香港有限公司;-;2017-12-31;100.00
北京华油士兴钢结构有限公司;-;2017-12-31;90.00
北京华氢创世科技有限公司;-;2017-12-31;50.00
华永环境新能源有限公司;-;2017-12-31;30.00
