参控股名称;股票代码;报告期;持股比例(%)
北京大德广源石油技术服务有限公司;-;2017-12-31;100.00
西安通源正合石油工程有限公司;-;2017-12-31;100.00
大庆市永晨石油科技有限公司;-;2017-12-31;100.00
Petrotech Inc.;-;2017-12-31;100.00
西安华程石油技术服务有限公司;-;2017-12-31;100.00
延安通源石油工程技术服务有限公司;-;2016-11-15;100.00
龙源恒通石油技术有限公司;-;2015-12-31;100.00
Tong Petrotech Inc.;-;2015-12-31;100.00
Tong Well Services, LLC;-;2017-12-31;95.49
北京一龙恒业石油工程技术有限公司;-;2018-04-19;18.07
Cutters Group Management INC.;-;2017-01-05;3.13
