参控股名称;股票代码;报告期;持股比例(%)
金石投资有限公司;-;2017-12-31;100.00
中信证券国际有限公司;-;2017-12-31;100.00
中信证券投资有限公司;-;2017-12-31;100.00
CITICS Global Special Situation Fund;-;2017-12-31;100.00
中信证券信息与量化服务(深圳)有限责任公司;-;2017-12-31;100.00
中信证券海外投资有限公司;-;2017-12-31;100.00
金通证券有限责任公司;-;2017-12-31;100.00
中信中证投资服务有限责任公司;-;2017-12-31;100.00
CITICS Pan-Asian Multi-Strategy Fund;-;2017-12-31;100.00
天津京证物业服务有限公司;-;2017-12-31;100.00
中信证券(山东)有限责任公司;-;2017-12-31;100.00
天津深证物业服务有限公司;-;2017-12-31;100.00
CITICS Global Absolute Return Fund;-;2017-12-31;96.07
中信期货有限公司;-;2018-03-31;93.47
青岛中信证券培训中心;-;2017-12-31;70.00
华夏基金管理有限公司;-;2017-12-31;62.20
新疆股权交易中心有限公司;-;2017-12-31;54.55
中信标普指数信息服务(北京)有限公司;-;2017-12-31;50.00
中信产业投资基金管理有限公司;-;2017-12-31;35.00
青岛蓝海股权交易中心有限责任公司;-;2017-12-31;24.00
中信建投证券股份有限公司;6066.HK;2017-12-31;5.89
深圳市爱夫卡科技股份有限公司;833331.OC;2018-03-31;4.88
山东宝莫生物化工股份有限公司;002476.SZ;2018-03-31;3.79
北京神州泰岳软件股份有限公司;300002.SZ;2018-03-31;3.73
赛特斯信息科技股份有限公司;832800.OC;2018-03-31;3.69
厦门思泰克智能科技股份有限公司;839448.OC;2018-04-03;3.69
南京中央商场(集团)股份有限公司;600280.SH;2018-03-31;3.59
山东朗朗教育科技股份有限公司;834729.OC;2018-03-31;3.25
上海实业发展股份有限公司;600748.SH;2018-03-31;3.19
景尚旅业集团股份有限公司;830944.OC;2018-03-31;3.17
