参控股名称;股票代码;报告期;持股比例(%)
北京电子城有限责任公司;-;2017-12-31;100.00
北京电子城物业管理有限公司;-;2017-12-31;100.00
电子城(天津)投资开发有限公司;-;2017-12-31;100.00
朔州电子城数码港开发有限公司;-;2017-12-31;100.00
秦皇岛电子城房地产开发有限公司;-;2017-12-31;100.00
电子城(天津)科技创新产业开发有限公司;-;2017-12-31;100.00
电子城(天津)数据信息创新产业开发有限公司;-;2017-12-31;100.00
电子城(天津)科技服务平台开发有限公司;-;2017-12-31;100.00
中关村电子城(昆明)科技产业园开发建设有限公司;-;2017-12-31;100.00
电子城投资开发(厦门)有限公司;-;2017-12-31;100.00
北京电控合力开发建设有限公司;-;2017-12-31;100.00
电子城(天津)移动互联网产业平台开发有限公司;-;2017-12-31;100.00
北京电子城慧谷置业有限公司;-;2017-12-31;70.00
北京科迪双加科技发展有限公司;-;2017-12-31;60.00
北京电子城空港有限公司;-;2017-12-31;57.15
秦皇岛电子城度假酒店有限公司;-;2015-12-31;51.00
北京方略博华文化传媒有限公司;-;2017-12-31;50.50
北京科创空间投资发展有限公司;-;2017-12-31;50.00
北京千住电子材料有限公司;-;2017-12-31;31.81
