参控股名称;股票代码;报告期;持股比例(%)
YTO France SAS;-;2017-12-31;100.00
一拖国际经济贸易有限公司;-;2017-12-31;100.00
一拖(洛阳)福莱格车身有限公司;-;2017-12-31;100.00
洛阳长宏工贸有限公司;-;2017-12-31;100.00
一拖顺兴(洛阳)零部件有限责任公司;-;2017-12-31;100.00
一拖(新疆)东方红装备机械有限公司;-;2017-12-31;100.00
一拖(洛阳)铸造有限公司;-;2017-12-31;100.00
一拖黑龙江农业装备有限公司;-;2017-12-31;100.00
一拖(洛阳)神通工程机械有限公司;-;2017-12-31;100.00
一拖白俄技术有限公司;-;2017-12-31;100.00
一拖(洛阳)叉车有限公司;-;2017-07-12;100.00
中国一拖集团财务有限责任公司;-;2017-12-31;94.60
一拖(洛阳)搬运机械有限公司;-;2017-12-31;93.39
华晨中国机械控股有限公司;-;2017-12-31;90.10
洛阳长兴农业机械有限公司;-;2017-12-31;70.00
一拖(洛阳)柴油机有限公司;-;2017-12-31;67.94
一拖(洛阳)燃油喷射有限公司;-;2017-12-31;66.60
中非重工投资有限公司;-;2017-12-31;55.00
洛阳拖拉机研究所有限公司;-;2017-12-31;51.00
采埃孚一拖(洛阳)车桥有限公司;-;2017-12-31;49.00
一拖(姜堰)动力机械有限公司;-;2017-12-31;38.00
长拖农业机械装备集团有限公司;001777.JLE;2017-12-31;33.33
一拖川龙四川农业装备有限公司;-;2017-12-31;20.00
