参控股名称;股票代码;报告期;持股比例(%)
中远海运发展(香港)有限公司;-;2017-12-31;100.00
中海集团投资有限公司;-;2017-12-31;100.00
中国海运(非洲)控股有限公司;-;2017-12-31;100.00
中远海运租赁有限公司;-;2017-12-31;100.00
珠海船务企业有限公司;-;2017-12-31;100.00
天津中远海运光华投资管理有限公司;-;2017-12-31;100.00
中海集团财务有限责任公司;-;2017-12-31;65.00
中国国际海运集装箱(集团)股份有限公司;000039.SZ;2017-12-31;22.73
上海人寿保险股份有限公司;-;2017-12-31;16.00
渤海银行股份有限公司;-;2017-12-31;13.67
五矿资本股份有限公司;600390.SH;2018-03-31;3.94
昆仑银行股份有限公司;-;2017-12-31;3.74
中国光大银行股份有限公司;601818.SH;2017-12-31;1.38
