参控股名称;股票代码;报告期;持股比例(%)
淮南矿业集团发电有限责任公司;-;2017-12-31;100.00
淮南皖江物流港务有限责任公司;-;2017-12-31;100.00
淮矿电力燃料有限责任公司;-;2017-12-31;100.00
淮南矿业集团售电有限责任公司;-;2017-12-31;100.00
皖江售电江苏有限责任公司;-;2017-12-31;100.00
合肥皖江物流港务有限责任公司;-;2017-12-31;100.00
淮矿电力燃料(芜湖)有限责任公司;-;2017-12-31;100.00
中安信电子商务有限公司;-;2015-12-31;100.00
淮矿电力燃料有限公司;-;2015-12-31;100.00
芜湖申芜港联国际物流有限公司;-;2017-12-31;89.80
安徽省裕溪口煤炭交易市场有限公司;-;2017-12-31;80.00
芜湖港务有限责任公司;-;2017-12-31;65.00
芜湖市铁水联运有限责任公司;-;2017-12-31;55.00
淮沪煤电有限公司;-;2016-04-12;50.43
镇江东港港务有限公司;-;2017-12-31;50.00
淮沪电力有限公司;-;2017-12-31;49.00
中江海物流有限公司;-;2017-12-31;49.00
