参控股名称;股票代码;报告期;持股比例(%)
重庆隆鑫机车有限公司;-;2017-12-31;100.00
重庆隆鑫发动机有限公司;-;2017-12-31;100.00
重庆隆鑫动力部件有限公司;-;2017-12-31;100.00
重庆隆鑫压铸有限公司;-;2017-12-31;100.00
重庆隆鑫进出口有限公司;-;2017-12-31;100.00
重庆赛益塑胶有限公司;-;2017-12-31;100.00
重庆领直航科技有限公司;-;2017-12-31;100.00
广州康动机电工程有限公司;-;2017-12-31;100.00
超能(香港)国际有限公司;-;2017-12-31;100.00
广东超能动力科技有限公司;-;2017-12-31;100.00
广东隆鑫机车有限公司;-;2017-12-31;100.00
重庆同升产业投资有限公司;-;2017-12-31;100.00
重庆宝鑫镀装科技有限公司;-;2017-12-31;100.00
南京隆鑫实业发展有限公司;-;2018-04-04;100.00
重庆隆鼎工业有限公司;-;2015-12-31;100.00
德州骐风汽车设计有限公司;-;2017-12-31;80.00
河南隆鑫机车有限公司;-;2017-12-31;79.80
广州威能机电有限公司;-;2017-12-31;75.00
Costruzioni Motori Diesel S.p.A.;-;2017-12-31;67.00
C.M.D Costruzioni Motori Diesel S.p.A.;-;2017-01-21;67.00
南京隆尼精密机械有限公司;-;2017-12-31;65.00
山东丽驰新能源汽车有限公司;-;2017-12-31;51.00
华恩车辆租赁服务有限公司;-;2015-12-31;51.00
LONCIN MOTOR EGYPT;-;2017-12-31;50.00
珠海隆华直升机科技有限公司;-;2017-12-31;50.00
北京兴农丰华科技有限公司;-;2017-12-31;28.00
