参控股名称;股票代码;报告期;持股比例(%)
西北轴承集团进出口有限公司;-;2017-06-30;100.00
宁夏西北轴承锻热科技有限公司;-;2017-06-30;100.00
宁夏西北轴承物资商贸有限公司;-;2017-06-30;100.00
宁夏西北轴承装备制造有限公司;-;2017-06-30;100.00
宁夏西北轴承轨道交通轴承有限公司;-;2017-06-30;100.00
西北轴承机械有限公司;-;2017-06-30;100.00
西北轴承有限公司;-;2017-06-30;100.00
宁夏西轴装备检测有限公司;-;2015-12-31;100.00
桂林海威船舶电器有限公司;-;2017-11-14;75.00
中保融金商业保理有限公司;-;2017-06-30;51.00
宁夏西北轴承销售有限公司;-;2017-06-30;49.00
北京宁银西北轴承销售有限公司;-;2017-06-30;45.00
新疆宁银西北轴承销售有限公司;-;2017-06-30;45.00
南京西北轴承销售有限责任公司;-;2017-06-30;40.00
佰银金服(天津)有限公司;-;2017-06-30;7.41
