参控股名称;股票代码;报告期;持股比例(%)
沈阳数控机床有限责任公司;-;2017-12-31;100.00
沈阳普瑞玛激光切割机有限公司;-;2017-12-31;100.00
上海优尼斯工业设备销售有限公司;-;2017-12-31;100.00
沈阳优尼斯智能装备有限公司;-;2017-12-31;100.00
沈阳至刚主轴技术有限公司;-;2017-12-31;100.00
沈阳机床(东莞)智能装备有限公司;-;2017-12-31;100.00
沈阳机床股份有限公司加拿大公司;-;2017-10-28;100.00
沈阳机床进出口有限责任公司;-;2017-10-28;100.00
中捷机床有限公司;S20056.LEE;2015-12-31;100.00
沈阳机床西丰铸造有限公司;-;2015-12-31;80.63
沈阳机床成套设备有限责任公司;S20059.LEE;2017-12-31;80.00
沈阳机床银丰铸造有限公司;-;2017-12-31;70.00
希斯机床(沈阳)有限责任公司;-;2017-12-31;70.00
优尼斯融资租赁(上海)有限公司;-;2017-12-31;51.00
沈阳金利数控机床销售有限公司;-;2017-12-31;50.00
沈阳布卡特委博机床有限公司;-;2017-12-31;50.00
沈阳菲迪亚数控机床股份有限公司;-;2017-12-31;49.00
