参控股名称;股票代码;报告期;持股比例(%)
RifkampB.V.;-;2017-12-31;100.00
新疆广汇石油有限公司;-;2017-12-31;100.00
LuxembourgIrtyshPetroleumS.àr.l.;-;2017-12-31;100.00
AsiaAfricaEnergyPTE.LTD;-;2017-12-31;100.00
保定市广汇天然气有限公司;-;2017-12-31;100.00
新疆广汇化工销售有限公司;-;2017-12-31;100.00
伊吾广汇能源物流有限公司;-;2017-12-31;100.00
宜君县广汇天然气有限公司;-;2017-12-31;100.00
伊吾广汇新能源酒店服务有限责任公司;-;2017-12-31;100.00
广汇国际天然气贸易有限责任公司;-;2017-12-31;100.00
山东广汇能源有限公司;-;2017-12-31;100.00
伊吾广汇消防灭火器材有限责任公司;-;2017-12-31;100.00
瓜州广汇能源物流有限公司;-;2017-12-31;100.00
喀什广汇天然气发展有限公司;-;2017-12-31;100.00
鄯善县时代燃气有限公司;-;2017-12-31;100.00
吉木萨尔县孚远燃气销售有限公司;-;2017-12-31;100.00
乌鲁木齐瑞龙加油站(有限公司);-;2017-12-31;100.00
新疆盛焰燃气开发有限公司;-;2017-12-31;100.00
巴州凯威燃气有限责任公司;-;2017-12-31;100.00
霍城县长城石油有限责任公司;-;2017-12-31;100.00
玛纳斯县鑫友天燃气有限公司;-;2017-12-31;100.00
额敏县大众燃气服务有限公司;-;2017-12-31;100.00
平凉市广汇天然气有限责任公司;-;2017-12-31;100.00
嘉峪关市汇能天然气有限责任公司;-;2017-12-31;100.00
额敏县广汇天然气有限责任公司;-;2017-12-31;100.00
新疆广汇清洁能源科技有限责任公司;-;2017-12-31;100.00
新疆哈密广汇物流有限公司;-;2017-12-31;100.00
新疆吉木乃广汇液化天然气发展有限责任公司;-;2017-12-31;100.00
富蕴县广汇天然气有限责任公司;-;2017-12-31;100.00
瓜州广汇能源经销有限公司;-;2017-12-31;100.00
