参控股名称;股票代码;报告期;持股比例(%)
广州德生金卡有限公司;-;2017-09-25;100.00
广州德生智盟贸易有限公司;-;2017-09-25;100.00
广州德生科鸿科技有限公司;-;2017-09-25;49.00
