参控股名称;股票代码;报告期;持股比例(%)
江苏华源仪器仪表有限公司;-;2017-12-31;142.35
江苏林洋电力服务有限公司;-;2017-12-31;100.00
林洋能源科技(上海)有限公司;-;2017-12-31;100.00
南京林洋电力科技有限公司;-;2017-12-31;100.00
江苏林洋照明科技有限公司;-;2017-12-31;100.00
江苏林洋光伏运维有限公司;-;2017-12-31;100.00
辽宁林洋新能源科技有限公司;-;2017-12-31;100.00
河南林洋新能源科技有限公司;-;2017-12-31;100.00
河北林洋微网新能源科技有限公司;-;2017-12-31;100.00
新加坡林洋能源科技有限公司;-;2017-12-31;100.00
江苏林洋新能源科技有限公司;-;2017-12-31;100.00
安徽林洋新能源科技有限公司;-;2017-12-31;100.00
山东林洋新能源科技有限公司;-;2017-12-31;100.00
安徽永安电子科技有限公司;-;2017-12-31;100.00
南通林洋电气有限公司;-;2017-12-31;100.00
江苏林洋电力科技有限公司;-;2017-12-31;100.00
林洋新能源澳洲有限公司;-;2017-12-31;100.00
吉林林洋新能源科技有限公司;-;2015-12-31;100.00
武汉奥统电气有限公司;-;2017-12-31;80.00
内蒙古乾华农业发展有限公司;-;2017-12-31;69.00
UAB ELGAMA ELEKTRONIKA;-;2017-12-31;66.70
江苏林洋微网科技有限公司;-;2015-12-31;51.52
江苏华源仪器仪装有限公司;-;2017-12-31;49.00
江苏华电华林新能源有限公司;-;2017-12-31;45.60
四川睿能新能源有限公司;-;2017-12-31;2.82
