参控股名称;股票代码;报告期;持股比例(%)
长春禹衡光学有限公司;000423.JLE;2017-12-31;65.00
苏州长光华芯光电技术有限公司;-;2015-12-31;51.01
长春长光辰芯光电技术有限公司;-;2017-11-25;32.06
长春长光奥立红外技术有限公司;-;2016-11-22;24.50
