参控股名称;股票代码;报告期;持股比例(%)
宜安(香港)有限公司;-;2017-12-31;100.00
东莞市镁安镁业科技有限公司;-;2017-12-31;100.00
东莞德威铸造制品有限公司;-;2017-12-31;100.00
新材料科技有限公司;-;2017-12-31;100.00
东莞心安精密铸造有限公司;-;2017-12-31;100.00
深圳市宜安投资管理有限公司;-;2017-12-31;100.00
深圳市宜安液态金属有限公司;-;2017-12-31;100.00
深圳市欧普特工业材料有限公司;-;2017-12-31;100.00
东莞宜安新材料研究院有限公司;-;2017-12-31;100.00
NEW TECHNOLOGY AND MATERIAL INC;-;2015-12-31;100.00
巢湖宜安云海科技有限公司;-;2015-12-31;80.00
辽宁金研液态金属科技有限公司;-;2017-12-31;70.00
东莞逸昊金属材料科技有限公司;-;2017-12-31;60.00
深圳市力安液态金属设备有限公司;-;2017-12-31;40.00
