参控股名称;股票代码;报告期;持股比例(%)
上海猎鹰网络有限公司;-;2017-06-30;100.00
上海智度亦复信息技术有限公司;-;2017-06-30;100.00
智度投资(香港)有限公司;-;2017-06-30;100.00
深圳市思达仪表有限公司;-;2016-06-15;100.00
Spigot, Inc.;-;2016-05-26;100.00
北京掌汇天下科技有限公司;-;2017-06-30;46.88
深圳市云帆时代网络有限公司;-;2017-06-30;24.00
北京奇酷工场科技有限公司;-;2017-06-30;20.00
深圳市御风互娱有限公司;-;2017-06-30;20.00
