参控股名称;股票代码;报告期;持股比例(%)
芜湖东旭光电科技有限公司;-;2017-06-30;100.00
东旭建设集团有限公司;-;2017-06-30;100.00
北京旭丰置业有限公司;-;2017-06-30;100.00
郑州旭飞光电科技有限公司;-;2017-06-30;100.00
石家庄旭新光电科技有限公司;-;2017-06-30;100.00
福州东旭光电科技有限公司;-;2017-06-30;100.00
深圳旭辉投资控股有限公司;-;2017-06-30;100.00
芜湖东旭光电装备技术有限公司;-;2017-06-30;95.00
石家庄宝石彩色玻壳有限责任公司;-;2017-06-30;81.26
东旭(昆山)显示材料有限公司;-;2017-06-30;80.00
北京旭碳新材料科技有限公司;-;2017-06-30;70.00
北京东旭华清投资有限公司;-;2017-06-30;70.00
武汉东旭光电科技有限公司;-;2017-06-30;62.50
旭友电子材料科技(无锡)有限公司;-;2017-06-30;51.00
江苏吉星新材料有限公司;-;2017-06-30;50.50
上海碳源汇谷新材料科技有限公司;-;2017-06-30;50.50
东旭集团财务有限公司;-;2017-06-30;40.00
泰州东旭石墨烯产业投资基金管理中心(有限合伙);-;2017-06-30;25.00
福州旭福光电科技有限公司;-;2017-06-30;16.67
北京亿华通科技股份有限公司;834613.OC;2017-12-31;5.51
