参控股名称;股票代码;报告期;持股比例(%)
株式会社星源日本大阪研究院;-;2017-12-31;100.00
ShenzhenSeniorTechnology MaterialCo. Ltd. (US) Research Institute;-;2017-12-31;100.00
常州星源新能源材料有限公司;-;2017-12-31;100.00
星源材质国际(香港)有限公司;-;2017-12-31;100.00
合肥星源新能源材料有限公司;-;2017-02-25;40.15
