参控股名称;股票代码;报告期;持股比例(%)
苏州千视通视觉科技股份有限公司;-;2017-12-31;114.44
广州新太技术有限公司;-;2017-12-31;100.00
广州高新供应链管理服务有限公司;-;2017-12-31;100.00
新疆佳都健讯科技有限公司;-;2017-12-31;100.00
重庆新科佳都科技有限公司;-;2017-12-31;100.00
广州市佳众联科技有限公司;-;2017-12-31;100.00
广州佳众联信息服务有限公司;-;2017-12-31;100.00
广州新科佳都科技有限公司;-;2017-12-31;100.00
广州佳都科技软件开发有限公司;-;2017-12-31;100.00
广东华之源信息工程有限公司;-;2017-12-31;100.00
深圳佳都创汇投资有限公司;-;2017-12-31;100.00
西藏佳都创业投资管理有限公司;-;2017-12-31;100.00
广州佳都信息技术研发有限公司;-;2017-12-31;100.00
广州佳都慧壹号股权投资合伙企业(有限合伙);-;2017-12-31;99.00
深圳市华视佳都智能新媒体有限公司;-;2017-12-31;63.89
梅州市佳万通置业发展有限公司;-;2017-12-31;60.00
广东方纬科技有限公司;-;2017-12-31;51.00
清远市智城慧安信息技术有限公司;-;2017-12-31;49.98
广州杰之良软件有限公司;-;2017-12-31;34.22
广州市番禺汇诚小额贷款股份有限公司;-;2015-12-31;19.50
广州云从信息科技有限公司;-;2015-12-31;18.00
深圳市天盈隆科技有限公司;-;2015-12-31;18.00
广东粤商高新科技股份有限公司;-;2017-04-25;7.00
