参控股名称;股票代码;报告期;持股比例(%)
黄山海外旅行社;-;2017-12-31;100.00
黄山市中国旅行社;-;2017-12-31;100.00
黄山中国国际旅行社有限公司;-;2017-12-31;100.00
安徽轩辕职工疗休养服务有限公司;-;2017-12-31;100.00
徽商故里文化发展集团有限公司;-;2017-12-31;100.00
黄山旅游莲花酒店管理有限公司;-;2017-12-31;100.00
黄山老徽商旅游商贸有限公司;-;2017-12-31;100.00
黄山西海饭店有限责任公司;-;2017-12-31;94.00
黄山市途马旅游电子商务有限责任公司;-;2017-12-31;90.00
黄山皮蓬文化发展有限责任公司;-;2017-12-31;90.00
黄山玉屏客运索道有限责任公司;-;2017-12-31;80.00
黄山市花山谜窟旅游开发有限责任公司;-;2017-12-31;75.00
黄山太平索道有限责任公司;-;2017-12-31;70.00
黄山徽文化旅游开发有限责任公司;-;2017-12-31;70.00
黄山蓝城小镇投资有限公司;-;2018-04-12;49.00
华安证券股份有限公司;600909.SH;2018-03-31;2.26
