参控股名称;股票代码;报告期;持股比例(%)
上海尚世影业有限公司;-;2017-12-31;100.00
上海五岸传播有限公司;-;2017-12-31;100.00
上海文广科技(集团)有限公司;-;2017-12-31;100.00
上海广电影视制作有限公司;-;2017-12-31;100.00
上海广电通讯网络有限公司;-;2017-12-31;100.00
上海东方明珠广播电视塔有限公司;-;2017-12-31;100.00
百视通网络电视技术发展有限责任公司;-;2017-12-31;100.00
百视通投资管理有限责任公司;-;2017-12-31;100.00
上海东方明珠新媒体广告传播有限公司;-;2017-12-31;100.00
上海东方明珠投资管理有限公司;-;2017-12-31;100.00
上海东方明珠传输有限公司;-;2017-12-31;100.00
上海东方明珠数字电视有限公司;-;2017-12-31;100.00
上海东方明珠文化发展有限公司;-;2017-12-31;100.00
上海东方明珠国际交流有限公司;-;2017-12-31;99.76
上海明珠水上娱乐发展有限公司;-;2017-12-31;94.85
上海东方明珠物产管理有限公司;-;2017-12-31;90.00
上海东方明珠广播电视研究发展有限公司;-;2017-12-31;90.00
上海东方明珠教育投资有限公司;-;2017-12-31;90.00
上海东方明珠置业有限公司;-;2017-12-31;90.00
上海东方希杰商务有限公司;-;2017-12-31;84.16
上海东方明珠国际旅行社有限公司;-;2017-12-31;81.25
上海东方明珠实业发展有限公司;-;2017-12-31;80.00
上海东方明珠进出口有限公司;-;2017-12-31;80.00
上海东方明珠游乐有限公司;-;2017-12-31;75.00
上海国际会议中心有限公司;-;2017-12-31;70.15
上海文广互动电视有限公司;-;2017-12-31;68.07
上海东方明珠国际贸易有限公司;-;2017-12-31;60.00
上海东方明珠房地产有限公司;-;2017-12-31;56.85
上海东方明珠信息技术有限公司;-;2017-12-31;54.55
上海百家合信息技术发展有限公司;-;2017-12-31;51.00
