参控股名称;股票代码;报告期;持股比例(%)
南通鹏鹞水务有限公司;-;2017-12-18;100.00
长沙望城鹏鹞水务有限公司;-;2017-12-18;100.00
景德镇鹏鹞水务有限公司;-;2017-12-18;100.00
景德镇大鹏水务有限公司;-;2017-12-18;100.00
南昌鹏鹞水务有限公司;-;2017-12-18;100.00
西宁鹏鹞污水处理有限公司;-;2017-12-18;100.00
丹阳鹏鹞污水处理有限公司;-;2017-12-18;100.00
岳阳鹏鹞水务有限公司;-;2017-12-18;100.00
周口鹏鹞水务有限公司;-;2017-12-18;100.00
成都鹏鹞水务有限公司;-;2017-12-18;100.00
萧县鹏鹞污水处理有限公司;-;2017-12-18;100.00
灌南鹏鹞环保科技有限公司;-;2017-12-18;100.00
长春鹏鹞环保有限公司;-;2017-12-18;100.00
祁阳鹏鹳水务有限公司;-;2017-12-18;100.00
玛纳斯鹏鹳环保科技有限公司;-;2017-12-18;100.00
长春鹏鹞水务有限公司;-;2017-12-18;99.00
江苏鹏鹞环境工程技术研究中心有限公司;-;2017-12-18;80.00
周口鹏鹞再生水有限公司;-;2017-12-18;80.00
新疆鹏鹳农业科技开发有限公司;-;2017-12-18;80.00
宜兴泉溪环保设备有限公司;-;2017-12-18;75.00
宜兴鹏鹞阳光环保有限公司;-;2017-12-18;75.00
沅江市第二污水处理有限公司;-;2017-12-18;70.00
黄山休宁富大污水处理有限公司;-;2017-12-18;60.00
江苏鹏鹞环境工程设计院有限公司;-;2017-12-18;51.00
新疆鹏鹞环保科技有限公司;-;2017-12-18;51.00
福建海环鹏鹞资源开发有限公司;-;2017-12-18;49.00
北京京环鹏鹳环境科技开发有限公司;-;2017-12-18;49.00
