参控股名称;股票代码;报告期;持股比例(%)
东阳鼎石影视文化有限公司;-;2017-06-30;100.00
北京唐德国际电影文化有限公司;-;2017-06-30;100.00
北京龙源盛世影视广告有限公司;-;2017-06-30;100.00
北京唐德国际文化传媒有限公司;-;2017-06-30;100.00
北京唐德凤凰演艺经纪有限公司;-;2017-06-30;100.00
新疆诚宇文化传媒有限公司;-;2017-06-30;100.00
唐德国际娱乐有限公司;-;2017-06-30;100.00
深圳前海皓森影视文化科技传媒有限公司;-;2017-06-30;100.00
上海鼎石影业有限公司;-;2017-06-30;92.42
上海万磁文化传媒有限公司;-;2017-06-30;70.00
上海愚人文化传媒有限公司;-;2017-06-30;70.00
浙江佳路影视文化有限公司;-;2017-06-30;60.00
上海翎刻闪耀影视制作有限公司;-;2017-06-30;60.00
上海星河传说影视文化有限公司;-;2017-06-30;60.00
深圳新悦文化传媒有限公司;-;2017-06-30;60.00
北京世代文化传媒有限公司;-;2017-06-30;60.00
上海悠闲影视传媒有限公司;-;2017-06-30;51.00
上海唐德影院管理有限公司;-;2017-06-30;51.00
上海伟盛影视文化有限公司;-;2017-06-30;51.00
北京深蓝文化传播股份有限公司;836001.OC;2017-06-30;4.90
