参控股名称;股票代码;报告期;持股比例(%)
ART家具(有限责任)公司;-;2017-12-31;100.00
美克物流(天津)有限公司;-;2017-12-31;100.00
施纳迪克国际公司;-;2017-12-31;100.00
美克远东木业有限公司;-;2017-12-31;100.00
美克国际家私(天津)制造有限公司;-;2017-12-31;100.00
美克国际事业贸易有限公司;-;2017-12-31;100.00
新疆美克家居投资有限公司;-;2017-12-31;100.00
北京美克家居用品有限公司;-;2017-12-31;100.00
美克国际木业(二连浩特)有限公司;-;2017-12-31;100.00
上海美克家居用品有限公司;-;2017-12-31;100.00
美克国际家私加工(天津)有限公司;-;2015-12-31;100.00
新疆林源贸易有限公司;-;2017-12-31;70.00
深圳市小窝金融信息服务有限公司;-;2015-12-31;11.00
