参控股名称;股票代码;报告期;持股比例(%)
深圳市长亮金融系统服务有限公司;-;2017-12-31;100.00
深圳市长亮核心科技有限公司;-;2017-12-31;100.00
上海长亮信息科技有限公司;-;2017-12-31;100.00
北京长亮新融科技有限公司;-;2017-12-31;100.00
深圳市长亮保泰信息科技有限公司;-;2017-12-31;100.00
深圳市长亮网金科技有限公司;-;2017-12-31;100.00
北京长亮合度信息技术有限公司;-;2017-12-31;100.00
深圳市长亮数据技术有限公司;-;2017-12-31;100.00
长亮控股(香港)有限公司;-;2017-12-31;100.00
深圳市趣投保科技有限公司;-;2017-12-31;100.00
上海明大保险经纪有限公司;-;2017-12-31;100.00
深圳市长亮管理咨询有限公司;-;2017-12-31;100.00
成都联创恒兴软件有限公司;-;2017-06-07;100.00
杭州长亮金融信息服务有限公司;-;2016-09-30;100.00
珠海长亮互联网产业股权投资基金合伙企业(有限合伙);-;2017-12-31;99.90
深圳市国融信科技有限公司;-;2016-12-08;74.00
PT.Sunline Master International;-;2017-12-31;50.00
深圳市长亮国信互联网科技有限公司;-;2017-12-31;38.57
深圳长亮创新产业投资企业(有限合伙);-;2017-12-31;19.99
