参控股名称;股票代码;报告期;持股比例(%)
浙江网新智能技术有限公司;-;2017-12-31;330.61
杭州达康环境工程有限公司;-;2017-12-31;232.78
浙江网新中控信息技术有限公司;-;2017-12-31;157.06
苏州科环环保科技有限公司;-;2017-12-31;100.00
浙江众合新能源开发有限公司;-;2017-12-31;100.00
浙江浙大网新众合轨道交通工程有限公司;-;2017-12-31;100.00
浙江海拓环境技术有限公司;-;2017-12-31;100.00
浙江众合投资有限公司;-;2017-12-31;100.00
浙江海纳半导体有限公司;-;2017-12-31;100.00
浙江浙大网新机电工程有限公司;-;2016-01-13;100.00
杭州海纳半导体有限公司;-;2015-12-31;100.00
浙大网新(香港)众合轨道交通工程有限公司;-;2017-12-31;95.77
四川众合智控科技有限公司;-;2017-12-31;51.00
智利信息技术有限公司;-;2017-12-31;45.00
湖北众堃科技股份有限公司;-;2017-12-31;41.30
浙江众合碧橙环保科技股份有限公司;-;2017-12-31;31.00
浙江通商融资租赁有限公司;-;2017-12-31;19.00
