参控股名称;股票代码;报告期;持股比例(%)
北京科银京成技术有限公司;-;2017-12-31;100.00
美国东土公司(Kyland Corporation );-;2017-12-31;100.00
北京拓明科技有限公司;-;2017-12-31;100.00
北京和兴宏图科技有限公司;-;2017-12-31;100.00
上海东土远景工业科技有限公司;-;2017-12-31;100.00
上海远景数字信息技术有限公司;-;2016-04-14;100.00
北京东土军悦科技有限公司;-;2016-04-14;100.00
北京东土电信技术有限公司;-;2015-12-31;100.00
东土科技(宜昌)有限公司;-;2017-12-31;98.75
Kyland Technology EMEA GmBh;-;2017-12-31;80.00
成都中嵌自动化工程有限公司;-;2017-12-31;51.00
北京北方工大科技有限公司;-;2017-12-31;50.00
北京东土泛联信息技术有限公司;-;2017-12-31;40.00
北京蓝鲸众合投资管理有限公司;-;2015-12-31;20.00
上海瀚讯信息技术股份有限公司;-;2018-03-29;4.55
贵州泛联信息技术有限公司;-;2017-12-31;3.92
