参控股名称;股票代码;报告期;持股比例(%)
滨州渤海活塞技工学校;-;2017-06-30;100.00
滨州博海精工机械有限公司;-;2017-06-30;100.00
海纳川(滨州)轻量化汽车部件有限公司;-;2017-06-30;100.00
海纳川(滨州)发动机部件有限公司;-;2016-12-20;100.00
淄博渤海活塞有限责任公司;-;2017-06-30;84.71
滨州经济开发区博海小额贷款有限公司;-;2017-06-30;51.00
滨州博海联合动力部件有限公司;-;2017-06-30;51.00
北京海纳川翰昂汽车零部件有限公司;-;2017-06-30;51.00
渤海江森自控电池有限公司;-;2017-06-30;51.00
滨州博海小额贷款有限公司;-;2015-12-31;51.00
泰安启程车轮制造有限公司;-;2017-06-30;49.00
北京新能源汽车股份有限公司;-;2018-01-23;3.93
