参控股名称;股票代码;报告期;持股比例(%)
上海汉鼎信息技术有限公司;-;2017-06-30;100.00
舟山市智慧城市信息技术有限公司;-;2017-06-30;100.00
汉鼎宇佑信息产业有限公司;-;2017-06-30;100.00
汉鼎国际发展有限公司;-;2017-06-30;100.00
浙江汉鼎宇佑金融服务有限公司;-;2017-06-30;100.00
杭州汉鼎租赁有限公司;-;2017-06-30;100.00
浙江汉鼎宇佑资本管理有限公司;-;2017-06-30;100.00
杭州汉鼎宇佑商业发展有限公司;-;2017-06-30;100.00
杭州汉鼎宇佑互动娱乐管理有限公司;-;2017-06-30;100.00
沈阳汉鼎宇佑置业有限公司;-;2017-06-30;100.00
霍尔果斯吉良先道信息科技有限公司;-;2017-06-30;100.00
浙江汉动信息科技有限公司;-;2017-06-30;80.00
成都宇佑信息科技有限公司;-;2017-06-30;75.00
四川宇佑通普系统工程有限公司;-;2017-06-30;67.20
汉鼎道纪有限公司;-;2017-06-30;55.00
广东蜂助手网络技术股份有限公司;838789.OC;2017-06-30;24.22
舟山市鼎喜网络科技有限公司;-;2017-06-30;20.00
微贷(杭州)金融信息服务有限公司;-;2017-06-30;12.38
