参控股名称;股票代码;报告期;持股比例(%)
华能国际电力燃料有限责任公司;-;2017-12-31;100.00
华能营口热电有限责任公司;-;2017-12-31;100.00
华能湖南湘祁水电有限责任公司;-;2017-12-31;100.00
华能康保风能利用有限责任公司;-;2017-12-31;100.00
华能酒泉风电有限责任公司;-;2017-12-31;100.00
华能酒泉第二风电有限责任公司;-;2017-12-31;100.00
华能(瓦房店)风力发电有限公司;-;2017-12-31;100.00
华能昌图风力发电有限公司;-;2017-12-31;100.00
华能广东海门港务有限责任公司;-;2017-12-31;100.00
华能玉门风电有限责任公司;-;2017-12-31;100.00
华能青岛热电有限公司;-;2017-12-31;100.00
华能云南滇东能源矿山建设有限公司;-;2017-12-31;100.00
华能云南富源风电有限责任公司;-;2017-12-31;100.00
华能贵州盘县风电有限责任公司;-;2017-12-31;100.00
华能江西清洁能源有限责任公司;-;2017-12-31;100.00
华能苏州燃机热电有限公司;-;2017-12-31;100.00
华能湖南苏宝顶风电有限责任公司;-;2017-12-31;100.00
华能随县界山风电有限责任公司;-;2017-12-31;100.00
华能太原东山燃机热电有限责任公司;-;2017-12-31;100.00
华能湖南桂东风电有限责任公司;-;2017-12-31;100.00
华能南京六合风电有限公司;-;2017-12-31;100.00
华能罗源发电有限责任公司;-;2017-12-31;100.00
华能临港(天津)燃气热电有限公司;-;2017-12-31;100.00
华能安徽怀宁风力发电有限责任公司;-;2017-12-31;100.00
华能营口仙人岛热电有限责任公司;-;2017-12-31;100.00
华能长兴光伏发电有限责任公司;-;2017-12-31;100.00
华能(大连)热电有限责任公司;-;2017-12-31;100.00
华能钟祥风电有限责任公司;-;2017-12-31;100.00
华能灌云热电有限责任公司;-;2017-12-31;100.00
华能国际电力香港有限公司;-;2017-12-31;100.00
