参控股名称;股票代码;报告期;持股比例(%)
中汇联银投资管理(北京)有限公司;-;2017-12-31;100.00
深圳市惠程智能电力设备有限公司;-;2017-12-31;100.00
喀什中汇联银创业投资有限公司;-;2017-12-31;100.00
香港惠程有限公司;-;2017-12-31;100.00
成都哆可梦网络科技有限公司;-;2017-12-31;77.57
中汇联鑫股权投资管理(深圳)合伙企业(有限合伙);-;2017-12-31;50.00
宁波永耀惠程电力科技有限公司;-;2017-12-31;40.00
北京信中利赞信股权投资中心(有限合伙);-;2017-12-31;32.22
北京金喜凯德科技有限公司;-;2015-12-31;30.00
