参控股名称;股票代码;报告期;持股比例(%)
如东文峰大世界有限公司;-;2017-12-31;100.00
海安县文峰大世界有限公司;-;2017-12-31;100.00
江苏文峰科技发展有限公司;-;2017-12-31;100.00
启东文峰大世界有限公司;-;2017-12-31;100.00
如皋文峰大世界有限公司;-;2017-12-31;100.00
南通文峰商贸采购批发有限公司;-;2017-12-31;100.00
江苏文峰电器有限公司;-;2017-12-31;100.00
通州文峰大世界有限公司;-;2017-12-31;100.00
文峰大世界连锁发展靖江有限公司;-;2017-12-31;100.00
上海文峰千家惠超市发展有限公司;-;2017-12-31;100.00
连云港锦绣文峰商贸发展有限公司;-;2017-12-31;100.00
上海锦秀文峰贸易发展有限公司;-;2017-12-31;100.00
南通文峰大世界电子商务有限公司;-;2017-12-31;100.00
海门文峰大世界有限公司;-;2017-12-31;100.00
南通文景置业有限公司;-;2017-12-31;100.00
如皋长江文峰大世界有限公司;-;2017-12-31;100.00
如皋如城文峰大世界商贸有限公司;-;2017-12-31;100.00
如皋白蒲文峰大世界商贸有限公司;-;2017-12-31;100.00
南通文峰城市广场购物中心有限公司;-;2017-12-31;100.00
上海松江文峰大世界商贸有限公司;-;2017-12-31;100.00
上海文峰商贸有限责任公司;-;2017-12-31;100.00
上海文峰千家惠购物中心有限公司;-;2017-12-31;100.00
上海长宁文峰千家惠购物中心有限公司;-;2017-12-31;90.00
南通文峰麦客隆购物中心有限公司;-;2017-12-31;80.00
宝应文峰大世界亚细亚购物中心有限公司;-;2017-12-31;80.00
南通华尔康医疗科技股份有限公司;831168.OC;2017-12-31;30.43
南通文峰电器服务有限公司;-;2017-12-31;20.00
