参控股名称;股票代码;报告期;持股比例(%)
汕头市万泽热电有限公司;-;2017-06-30;277.90
北京市万泽碧轩房地产开发有限公司;-;2017-06-30;150.00
常州万泽天海置业有限公司;-;2017-06-30;108.39
深圳市前海万泽创新投资基金有限公司;-;2017-06-30;100.00
深圳市万泽精密铸造科技有限公司;-;2017-06-30;100.00
深圳市万泽碧轩贸易有限公司;-;2016-12-30;100.00
深圳市万泽房地产开发集团有限公司;-;2015-12-31;100.00
深圳市万泽中南投资有限公司;-;2015-12-31;80.00
西安新鸿业投资发展有限公司;-;2018-05-04;10.00
深圳市万泽中南研究院有限公司;-;2017-06-30;0.00
深圳市万泽航空科技有限责任公司;-;2017-06-30;0.00
常州万泽太湖湾游艇俱乐部有限公司;-;2017-06-30;0.00
上海万泽精密铸造有限公司;-;2017-06-30;0.00
深汕特别合作区万泽精密铸造科技有限公司;-;2017-06-30;0.00
深圳市万泽美浦森科技有限公司;-;2017-06-30;0.00
