参控股名称;股票代码;报告期;持股比例(%)
成都倍特建设开发有限公司;-;2017-12-31;100.00
成都倍特投资有限责任公司;-;2017-12-31;99.68
四川雅安温泉旅游开发股份有限公司;-;2017-12-31;51.00
倍特期货有限公司;-;2017-12-31;0.21
