参控股名称;股票代码;报告期;持股比例(%)
台州市联化进出口有限公司;-;2017-06-30;100.00
上海宝丰机械制造有限公司;-;2017-06-30;100.00
联化科技(台州)有限公司;-;2017-06-30;100.00
台州市黄岩联化货币兑换有限公司;-;2017-06-30;100.00
联化科技(德州)有限公司;-;2017-06-30;100.00
辽宁天予化工有限公司;-;2017-06-30;100.00
Lianhetech Singapore Pte.Ltd.;-;2017-06-30;100.00
Lianhetech Holdco Limited;-;2017-06-30;100.00
Project Bond Holdco Limited;-;2017-07-18;100.00
江苏联化科技有限公司;-;2017-06-30;99.31
联化科技(上海)有限公司;-;2015-12-31;98.40
台州市黄岩联化药业有限公司;-;2017-06-30;90.00
联化科技(盐城)有限公司;-;2017-06-30;90.00
湖北郡泰医药化工有限公司;-;2017-07-12;80.00
台州市黄岩联科小额贷款股份有限公司;-;2017-06-30;30.00
