参控股名称;股票代码;报告期;持股比例(%)
天津车中风电叶片工程有限公司;-;2017-12-31;100.00
株洲时代橡塑元件开发有限责任公司;-;2017-12-31;100.00
株洲时代电气绝缘有限责任公司;-;2017-12-31;100.00
株洲时代新材国际贸易有限公司;-;2017-12-31;100.00
襄阳中铁宏吉工程技术有限公司;-;2017-12-31;100.00
时代新材(香港)有限公司;-;2017-12-31;100.00
澳大利亚代尔克公司;-;2017-12-31;100.00
CSR Times New Material (USA) LLC.;-;2017-12-31;100.00
CSR New Material Technologies GmbH;-;2017-12-31;100.00
株洲时代工程塑料制品有限责任公司;-;2015-12-31;100.00
株洲南车时代新材国际贸易有限公司;-;2015-12-31;100.00
天津南车风电叶片工程有限公司;-;2015-12-31;100.00
株洲时代华先材料科技有限公司;-;2017-12-31;67.00
青岛中车华轩水务有限公司;-;2017-12-31;60.00
青岛南车华轩水务有限公司;-;2015-12-31;60.00
咸阳时代特种密封科技有限公司;-;2015-12-31;51.00
齐齐哈尔市时代橡塑有限责任公司;-;2015-12-31;50.00
内蒙古一机集团力克橡塑制品有限公司;-;2015-12-31;49.27
