参控股名称;股票代码;报告期;持股比例(%)
温泉县新赛矿业有限公司;-;2017-12-31;100.00
沙湾县康瑞棉花加工有限责任公司;-;2017-12-31;100.00
新疆新赛棉业有限公司;-;2017-12-31;100.00
呼图壁县康瑞棉花加工有限公司;-;2017-12-31;100.00
呼图壁县银丰棉业有限公司;-;2017-12-31;100.00
呼图壁县天源棉业有限公司;-;2017-12-31;100.00
呼图壁县新米棉业有限责任公司;-;2017-12-31;100.00
玛纳斯县金海利棉业有限公司;-;2017-12-31;100.00
玛纳斯县新民畜产品有限责任公司;-;2017-12-31;100.00
新疆赛里木棉业有限公司;-;2017-12-31;100.00
库车县白钻石棉花油脂加工有限责任公司;-;2017-12-31;100.00
阿克苏凤凰棉业有限责任公司;-;2017-12-31;100.00
沙湾县思远棉业有限责任公司;-;2017-12-31;100.00
乌苏市汇康棉业有限公司;-;2017-12-31;100.00
新疆乌鲁木齐新赛油脂有限公司;-;2017-12-31;100.00
新疆乌苏新赛油脂有限公司;-;2017-12-31;100.00
新疆新赛贸易有限公司;-;2017-12-31;100.00
新疆新赛投资有限公司;-;2017-12-31;100.00
博尔塔拉蒙古自治州新翼油脂材料有限公司;-;2015-12-31;100.00
博尔塔拉蒙古自治州新赛矿业发展有限公司;-;2015-12-31;100.00
新疆赛里木钢木制品有限责任公司;-;2017-12-31;86.31
新疆新赛精纺有限公司;-;2017-12-31;80.00
伊犁恒信油脂有限责任公司;-;2017-12-31;51.00
湖北新赛农产品物流有限公司;-;2017-12-31;51.00
新疆新赛双陆矿业有限公司;-;2017-12-31;51.00
霍城县可利煤炭物流配送有限公司;-;2017-12-31;51.00
博乐市正大钙业有限公司;-;2017-12-31;51.00
新疆新赛宏伟投资有限公司;-;2017-12-31;35.00
新疆普耀新型建材有限公司;-;2017-12-31;30.00
国电塔城发电有限公司;-;2017-12-31;25.00
