参控股名称;股票代码;报告期;持股比例(%)
天津北方石油有限公司;-;2017-12-31;100.00
浙江海越资产管理有限公司;-;2017-12-31;100.00
浙江天越创业投资有限公司;-;2017-12-31;100.00
诸暨市杭金公路管理有限公司;-;2017-12-31;100.00
三沙北方能源开发有限公司;-;2018-02-14;100.00
舟山瑞泰投资有限公司;-;2017-12-31;80.00
杭州海越置业有限公司;-;2017-12-31;75.00
杭州海越实业有限公司;-;2015-12-31;75.00
宁波海越新材料有限公司;-;2017-12-31;51.00
诸暨市越都石油有限公司;-;2017-12-31;50.00
诸暨中油海越油品经销有限公司;-;2017-12-31;48.00
浙江耀江文化广场投资开发有限公司;-;2017-12-02;30.00
浙江华睿海越现代服务业创业投资有限公司;-;2016-04-23;27.76
诸暨华越投资有限公司;-;2017-12-31;27.76
浙江华睿睿银创业投资有限公司;-;2017-12-31;22.00
浙江华睿盛银创业投资有限公司;-;2017-12-31;22.00
浙江华睿泰信创业投资有限公司;-;2017-12-31;20.00
浙江华睿海越光电产业创业投资有限公司;-;2017-12-31;20.00
浙江天洁磁性材料股份有限公司;-;2017-12-31;15.00
浙江华睿北信源数据信息产业投资合伙企业(有限合伙);-;2015-12-31;4.88
