参控股名称;股票代码;报告期;持股比例(%)
CECEP WIND POWER AUSTRALIA HOLDING PTY LTD;-;2017-12-31;100.00
通辽市东兴风盈风电科技有限公司;-;2017-12-31;100.00
德令哈协力光伏发电有限公司;-;2017-12-31;100.00
中节能(张北)风能有限公司;-;2017-12-31;100.00
中节能(肃北)风力发电有限公司;-;2017-12-31;100.00
内蒙古风昶源新能源开发有限公司;-;2017-12-31;100.00
青海东方华路新能源投资有限公司;-;2017-12-31;100.00
中节能风力发电(新疆)有限公司;-;2017-12-31;100.00
中节能风力发电(哈密)有限公司;-;2017-12-31;100.00
中节能(五峰)风力发电有限公司;-;2017-12-31;100.00
中节能风力发电四川有限公司;-;2017-12-31;100.00
中节能风力发电(河南)有限公司;-;2017-12-31;100.00
中节能风力发电(张北)运维有限公司;-;2017-12-31;100.00
中节能风力发电(张北)有限公司;-;2017-12-31;100.00
中节能(甘肃)风力发电有限公司;-;2017-12-31;100.00
中节能(内蒙古)风力发电有限公司;-;2017-12-31;100.00
中节能(天祝)风力发电有限公司;-;2017-12-31;100.00
中节能(靖远)风力发电有限公司;-;2017-12-31;100.00
中节能风力发电(广西)有限公司;-;2017-12-31;100.00
中节能风力发电(浙江)有限公司;-;2017-12-31;100.00
中节能(丰镇)风力发电有限公司;-;2017-12-31;100.00
中节能(定边)风力发电有限公司;-;2017-12-31;100.00
中节能钦州风力发电有限公司;-;2017-12-31;100.00
中节能锡林郭勒盟风力发电有限公司;-;2017-12-31;100.00
中节能张家口风力发电有限公司;-;2017-12-31;100.00
中节能(阳江)风力发电有限公司;-;2017-12-31;100.00
北京中节智行能源技术咨询有限公司;-;2015-12-31;100.00
WHITE ROCK WIND FARM PTY LTD;-;2017-12-31;75.00
中节能港能风力发电(张北)有限公司;-;2017-12-31;70.00
中节能港建风力发电(张北)有限公司;-;2017-12-31;60.00
