参控股名称;股票代码;报告期;持股比例(%)
H&Shun Coal Holding Pte.Ltd.;-;2017-12-31;100.00
An Shun Coal Mines Pte.Ltd.;-;2017-12-31;100.00
PT. Transon Energy Kapitalindo;-;2017-12-31;100.00
印尼兄弟矿业公司;-;2017-12-31;100.00
PT.Transon Daya Indomining;-;2017-12-31;100.00
H&Shun Coal Energy Pte.Ltd;-;2017-12-31;100.00
H&Shun Coal Resource Pte.Ltd;-;2017-12-31;100.00
PT. Transon Mining Development;-;2017-12-31;100.00
PT. Transon Global Resources;-;2017-12-31;100.00
Protea Holdings Pte.Ltd.;-;2017-12-31;100.00
PT.Transon Ocean Industry Park;-;2017-12-31;100.00
Philippines QianJia Services Incorporated;-;2017-12-31;100.00
H&Shun International Holdings Hong Kong Limited;-;2017-12-31;100.00
China Africa Cigarette Company (Private) Limited;-;2017-12-31;100.00
青岛恒顺众昇电力工程技术研究院;-;2017-12-31;100.00
PT. Transon Bumindo Resources;-;2017-12-31;100.00
青岛恒顺众昇进出口有限公司;-;2017-12-31;100.00
青岛恒顺众昇矿产资源有限公司;-;2017-12-31;100.00
H&Shun International Holdingds Pte.Ltd.;-;2017-12-31;100.00
Heng Shun Tian Cheng EPC Pte. Ltd;-;2017-12-31;100.00
H&Shun Power Holding Pte.Ltd.;-;2017-12-31;100.00
Shiny Kindness International Limited;-;2017-12-31;100.00
Qingdao Hengshun Zhongsheng Group South Africa(PTY) Ltd;-;2017-12-31;100.00
Hengshun zhongsheng group Zimbabwe(Private) Limited;-;2017-12-31;100.00
Holywin Investment Pte.Ltd.;-;2017-12-31;100.00
青岛恒顺节能科技有限公司;-;2017-12-31;100.00
青岛恒川网络科技有限公司;-;2017-12-31;100.00
青岛恒顺众昇实业有限公司;-;2017-12-31;100.00
青岛恒顺众昇电气制造有限公司;-;2017-12-31;100.00
西安恒顺电气科技有限公司;-;2017-12-31;100.00
