参控股名称;股票代码;报告期;持股比例(%)
国信弘盛创业投资有限公司;-;2017-06-30;100.00
国信证券(香港)金融控股有限公司;-;2017-06-30;100.00
国信期货有限责任公司;-;2017-06-30;100.00
鹏华基金管理有限公司;-;2017-06-30;50.00
前海股权交易中心(深圳)有限公司;-;2017-06-30;10.62
上海安畅网络科技股份有限公司;831315.OC;2018-03-31;3.42
北京长城华冠汽车科技股份有限公司;833581.OC;2018-03-31;3.39
深圳齐心集团股份有限公司;002301.SZ;2018-03-31;3.20
浙江三网科技股份有限公司;430457.OC;2018-03-31;3.11
北京万东医疗科技股份有限公司;600055.SH;2018-03-31;2.37
昆明安泰得软件股份有限公司;430472.OC;2018-03-31;2.24
南通市通州区恒晟农村小额贷款股份有限公司;831723.OC;2018-03-31;2.16
上海鸠申文化传播股份有限公司;835608.OC;2018-03-31;1.94
湖南华光源海国际物流股份有限公司;872351.OC;2018-04-23;1.64
用友金融信息技术股份有限公司;839483.OC;2018-03-31;1.61
浙江鹏信信息科技股份有限公司;833029.OC;2018-03-31;1.54
上海源悦汽车电子股份有限公司;870231.OC;2018-03-31;1.46
天津天士力医药营销集团股份有限公司;872087.OC;2018-04-03;1.31
深圳市富安娜家居用品股份有限公司;002327.SZ;2018-03-31;1.23
中牧实业股份有限公司;600195.SH;2018-03-31;1.20
云南海潮集团听牧肉牛产业股份有限公司;832151.OC;2018-03-31;1.18
重庆狼卜品牌营销策划股份有限公司;834919.OC;2018-03-31;1.17
武汉高德红外股份有限公司;002414.SZ;2018-03-31;1.06
康富科技股份有限公司;834262.OC;2018-03-31;1.04
中国汽车工程研究院股份有限公司;601965.SH;2018-03-31;1.00
四川嘉宝资产管理集团股份有限公司;834962.OC;2018-03-31;0.97
昆明云内动力股份有限公司;000903.SZ;2018-03-31;0.81
西安曲江文化旅游股份有限公司;600706.SH;2018-03-31;0.75
广州杰赛科技股份有限公司;002544.SZ;2018-03-31;0.55
北京昊华能源股份有限公司;601101.SH;2018-03-31;0.53
