参控股名称;股票代码;报告期;持股比例(%)
沈阳东北制药进出口贸易有限公司;-;2017-06-30;100.00
东北制药(沈阳)科技发展有限公司;-;2017-06-30;100.00
东北制药集团沈阳第一制药有限公司;-;2017-06-30;100.00
东北制药集团供销有限公司;-;2017-06-30;100.00
沈阳东北制药装备制造安装有限公司;-;2017-06-30;100.00
星工计算机开发公司;-;2017-06-30;100.00
沈阳东北制药设计有限公司;-;2017-06-30;100.00
东北制药集团销售有限公司;-;2017-06-30;100.00
沈阳百万运输有限公司;-;2017-06-30;100.00
东北制药集团沈阳云创科技有限公司;-;2017-06-30;100.00
沈阳开颜物业服务有限公司;-;2017-06-30;100.00
上海益东投资合伙企业(有限合伙);-;2017-06-30;95.00
沈阳东瑞科技有限公司;-;2017-06-30;65.50
沈阳东瑞精细化工有限公司;-;2017-06-30;65.50
沈阳东瑞包装材料有限公司;-;2017-06-30;65.50
东北制药集团辽宁生物医药有限公司;-;2017-06-30;62.50
沈阳东北药维生化工有限公司;-;2017-06-30;50.00
上海东药汉飞企业发展有限公司;-;2017-06-30;40.00
东药乌海化工有限公司;-;2017-06-30;40.00
