参控股名称;股票代码;报告期;持股比例(%)
常熟便民公共自行车服务有限公司;-;2017-12-31;100.00
南通永安公共自行车有限公司;-;2017-12-31;100.00
常州永安公共自行车运营有限公司;-;2017-12-31;100.00
无锡市爱派克科技有限公司;-;2017-12-31;100.00
上海永兴自行车租赁服务有限公司;-;2017-12-31;100.00
安徽阜安智能交通科技有限公司;-;2017-12-31;100.00
永安公共服务布市有限责任公司;-;2017-12-31;100.00
安徽永安低碳环保科技有限公司;-;2017-12-31;100.00
淮南永科交通科技有限公司;-;2017-12-31;100.00
安徽永安行交通科技有限公司;-;2017-12-31;100.00
永安(开曼)投资有限公司;-;2017-12-31;100.00
泉州永安行科技有限公司;-;2017-12-31;100.00
江苏小安汽车科技有限公司;-;2017-12-31;100.00
苏州自由运动科技有限公司;-;2017-12-31;90.00
南平市永安行共享单车运营服务有限公司;-;2017-12-31;63.60
江苏永安行低碳科技有限公司;-;2017-12-04;16.24
