参控股名称;股票代码;报告期;持股比例(%)
金轮针布(江苏)有限公司;-;2017-06-30;100.00
南通金轮研发中心有限公司;-;2017-06-30;100.00
海门市森达装饰材料有限公司;-;2017-06-30;100.00
成都泓锐不锈钢有限公司;-;2017-06-30;100.00
江苏金轮特种钢丝有限公司;-;2017-06-30;100.00
钢聚人电商有限公司;-;2017-06-30;100.00
上海丹诚商业保理有限公司;-;2017-06-30;100.00
南通瑞格精密机械有限公司;-;2017-06-30;100.00
南通金轮智能装备研发有限公司;-;2017-06-30;100.00
金轮针布(白银)有限公司;-;2015-12-31;100.00
南通惠通针布有限公司;-;2015-12-31;90.00
海门金威工程技术咨询有限公司;-;2017-06-30;80.00
柚子工道(上海)电子商务有限公司;-;2017-06-30;70.00
苏州金联云创网络科技有限公司;-;2017-06-30;60.00
南通金源云纺织科技有限公司;-;2017-06-30;60.00
南通金轮财务咨询有限公司;-;2017-06-30;51.00
浙江金海顺金属科技有限公司;-;2017-06-30;49.00
南通金源汇富投资合伙企业(有限合伙);-;2017-06-30;41.00
杭州精纱信息技术有限公司;-;2017-06-30;40.00
海门市恒信农村小额贷款有限公司;-;2015-12-31;40.00
方舟管理咨询股份有限公司;-;2017-06-30;28.00
宁波搜布信息科技有限公司;-;2017-06-30;16.81
上海中禛网络科技有限公司;-;2017-06-30;16.00
上海棉联电子商务有限公司;-;2017-06-30;15.00
南通慧幸智能科技有限公司;-;2017-06-30;15.00
