参控股名称;股票代码;报告期;持股比例(%)
上海时时惠电子商务有限公司;-;2017-12-31;100.00
上海若凯电子商务有限公司;-;2017-12-31;100.00
上海雍恒电子商务有限公司;-;2017-12-31;100.00
广西容州物流产业园有限公司;-;2017-12-31;100.00
荆门市我家庄园农业有限公司;-;2017-12-31;100.00
滁州市南方黑芝麻食品有限公司;-;2017-12-31;100.00
安阳市南方黑芝麻食品有限公司;-;2017-12-31;100.00
广西南方食品销售有限责任公司;-;2017-12-31;100.00
江西小黑小蜜食品有限责任公司;-;2017-12-31;100.00
南方黑芝麻(广西)电子商务有限公司;-;2017-12-31;100.00
上海礼多多电子商务股份有限公司;833690.OC;2017-12-31;100.00
江西南方黑芝麻食品有限责任公司;-;2015-12-31;100.00
广西黑五类物流有限公司;-;2015-12-31;100.00
广西南方黑芝麻食品股份有限公司;-;2015-12-31;99.93
昆明市南方米粉有限公司;-;2015-12-31;90.00
江苏南方黑芝麻食品股份有限公司;-;2017-12-31;70.00
杭州亿速电子商务有限公司;-;2017-12-31;67.00
内蒙古南方塞宝食品有限公司;-;2017-12-31;60.00
上海麦添贸易有限公司;-;2017-12-31;51.00
广西文缘文化投资有限责任公司;-;2017-12-31;49.00
上海豆芝缘食品有限公司;-;2017-12-31;40.00
华盖南方投资管理(深圳)有限公司;-;2017-12-31;30.00
天臣新能源有限公司;-;2017-12-31;30.00
